Date,Month,MonthNumber,Period,PeriodNumber,Qtr,QtrNumber,Year,Day,MonthStartDate,MonthEndDate,MonthIncrementNumber
4/23/2015 0:00,Apr,4,15-Apr,201504,2,Q2,2015,23,4/1/2015 0:00,4/30/2015 0:00,64
4/24/2015 0:00,Apr,4,15-Apr,201504,2,Q2,2015,24,4/1/2015 0:00,4/30/2015 0:00,64
4/25/2015 0:00,Apr,4,15-Apr,201504,2,Q2,2015,25,4/1/2015 0:00,4/30/2015 0:00,64
4/26/2015 0:00,Apr,4,15-Apr,201504,2,Q2,2015,26,4/1/2015 0:00,4/30/2015 0:00,64
4/27/2015 0:00,Apr,4,15-Apr,201504,2,Q2,2015,27,4/1/2015 0:00,4/30/2015 0:00,64
4/28/2015 0:00,Apr,4,15-Apr,201504,2,Q2,2015,28,4/1/2015 0:00,4/30/2015 0:00,64
4/29/2015 0:00,Apr,4,15-Apr,201504,2,Q2,2015,29,4/1/2015 0:00,4/30/2015 0:00,64
4/30/2015 0:00,Apr,4,15-Apr,201504,2,Q2,2015,30,4/1/2015 0:00,4/30/2015 0:00,64
5/1/2015 0:00,May,5,15-May,201505,2,Q2,2015,1,5/1/2015 0:00,5/31/2015 0:00,65
5/2/2015 0:00,May,5,15-May,201505,2,Q2,2015,2,5/1/2015 0:00,5/31/2015 0:00,65
5/3/2015 0:00,May,5,15-May,201505,2,Q2,2015,3,5/1/2015 0:00,5/31/2015 0:00,65
5/4/2015 0:00,May,5,15-May,201505,2,Q2,2015,4,5/1/2015 0:00,5/31/2015 0:00,65
5/5/2015 0:00,May,5,15-May,201505,2,Q2,2015,5,5/1/2015 0:00,5/31/2015 0:00,65
5/6/2015 0:00,May,5,15-May,201505,2,Q2,2015,6,5/1/2015 0:00,5/31/2015 0:00,65
5/7/2015 0:00,May,5,15-May,201505,2,Q2,2015,7,5/1/2015 0:00,5/31/2015 0:00,65
5/8/2015 0:00,May,5,15-May,201505,2,Q2,2015,8,5/1/2015 0:00,5/31/2015 0:00,65
5/9/2015 0:00,May,5,15-May,201505,2,Q2,2015,9,5/1/2015 0:00,5/31/2015 0:00,65
5/10/2015 0:00,May,5,15-May,201505,2,Q2,2015,10,5/1/2015 0:00,5/31/2015 0:00,65
5/11/2015 0:00,May,5,15-May,201505,2,Q2,2015,11,5/1/2015 0:00,5/31/2015 0:00,65
5/12/2015 0:00,May,5,15-May,201505,2,Q2,2015,12,5/1/2015 0:00,5/31/2015 0:00,65
5/13/2015 0:00,May,5,15-May,201505,2,Q2,2015,13,5/1/2015 0:00,5/31/2015 0:00,65
5/14/2015 0:00,May,5,15-May,201505,2,Q2,2015,14,5/1/2015 0:00,5/31/2015 0:00,65
5/15/2015 0:00,May,5,15-May,201505,2,Q2,2015,15,5/1/2015 0:00,5/31/2015 0:00,65
5/16/2015 0:00,May,5,15-May,201505,2,Q2,2015,16,5/1/2015 0:00,5/31/2015 0:00,65
5/17/2015 0:00,May,5,15-May,201505,2,Q2,2015,17,5/1/2015 0:00,5/31/2015 0:00,65
5/18/2015 0:00,May,5,15-May,201505,2,Q2,2015,18,5/1/2015 0:00,5/31/2015 0:00,65
5/19/2015 0:00,May,5,15-May,201505,2,Q2,2015,19,5/1/2015 0:00,5/31/2015 0:00,65
5/20/2015 0:00,May,5,15-May,201505,2,Q2,2015,20,5/1/2015 0:00,5/31/2015 0:00,65
5/21/2015 0:00,May,5,15-May,201505,2,Q2,2015,21,5/1/2015 0:00,5/31/2015 0:00,65
5/22/2015 0:00,May,5,15-May,201505,2,Q2,2015,22,5/1/2015 0:00,5/31/2015 0:00,65
5/23/2015 0:00,May,5,15-May,201505,2,Q2,2015,23,5/1/2015 0:00,5/31/2015 0:00,65
5/24/2015 0:00,May,5,15-May,201505,2,Q2,2015,24,5/1/2015 0:00,5/31/2015 0:00,65
5/25/2015 0:00,May,5,15-May,201505,2,Q2,2015,25,5/1/2015 0:00,5/31/2015 0:00,65
5/26/2015 0:00,May,5,15-May,201505,2,Q2,2015,26,5/1/2015 0:00,5/31/2015 0:00,65
5/27/2015 0:00,May,5,15-May,201505,2,Q2,2015,27,5/1/2015 0:00,5/31/2015 0:00,65
5/28/2015 0:00,May,5,15-May,201505,2,Q2,2015,28,5/1/2015 0:00,5/31/2015 0:00,65
5/29/2015 0:00,May,5,15-May,201505,2,Q2,2015,29,5/1/2015 0:00,5/31/2015 0:00,65
5/30/2015 0:00,May,5,15-May,201505,2,Q2,2015,30,5/1/2015 0:00,5/31/2015 0:00,65
5/31/2015 0:00,May,5,15-May,201505,2,Q2,2015,31,5/1/2015 0:00,5/31/2015 0:00,65
6/1/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,1,6/1/2015 0:00,6/30/2015 0:00,66
6/2/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,2,6/1/2015 0:00,6/30/2015 0:00,66
6/3/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,3,6/1/2015 0:00,6/30/2015 0:00,66
6/4/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,4,6/1/2015 0:00,6/30/2015 0:00,66
6/5/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,5,6/1/2015 0:00,6/30/2015 0:00,66
6/6/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,6,6/1/2015 0:00,6/30/2015 0:00,66
6/7/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,7,6/1/2015 0:00,6/30/2015 0:00,66
6/8/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,8,6/1/2015 0:00,6/30/2015 0:00,66
6/9/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,9,6/1/2015 0:00,6/30/2015 0:00,66
6/10/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,10,6/1/2015 0:00,6/30/2015 0:00,66
6/11/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,11,6/1/2015 0:00,6/30/2015 0:00,66
6/12/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,12,6/1/2015 0:00,6/30/2015 0:00,66
6/13/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,13,6/1/2015 0:00,6/30/2015 0:00,66
6/14/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,14,6/1/2015 0:00,6/30/2015 0:00,66
6/15/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,15,6/1/2015 0:00,6/30/2015 0:00,66
6/16/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,16,6/1/2015 0:00,6/30/2015 0:00,66
6/17/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,17,6/1/2015 0:00,6/30/2015 0:00,66
6/18/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,18,6/1/2015 0:00,6/30/2015 0:00,66
6/19/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,19,6/1/2015 0:00,6/30/2015 0:00,66
6/20/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,20,6/1/2015 0:00,6/30/2015 0:00,66
6/21/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,21,6/1/2015 0:00,6/30/2015 0:00,66
6/22/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,22,6/1/2015 0:00,6/30/2015 0:00,66
6/23/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,23,6/1/2015 0:00,6/30/2015 0:00,66
6/24/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,24,6/1/2015 0:00,6/30/2015 0:00,66
6/25/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,25,6/1/2015 0:00,6/30/2015 0:00,66
6/26/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,26,6/1/2015 0:00,6/30/2015 0:00,66
6/27/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,27,6/1/2015 0:00,6/30/2015 0:00,66
6/28/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,28,6/1/2015 0:00,6/30/2015 0:00,66
6/29/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,29,6/1/2015 0:00,6/30/2015 0:00,66
6/30/2015 0:00,Jun,6,15-Jun,201506,2,Q2,2015,30,6/1/2015 0:00,6/30/2015 0:00,66
7/1/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,1,7/1/2015 0:00,7/31/2015 0:00,67
7/2/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,2,7/1/2015 0:00,7/31/2015 0:00,67
7/3/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,3,7/1/2015 0:00,7/31/2015 0:00,67
7/4/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,4,7/1/2015 0:00,7/31/2015 0:00,67
7/5/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,5,7/1/2015 0:00,7/31/2015 0:00,67
7/6/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,6,7/1/2015 0:00,7/31/2015 0:00,67
7/7/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,7,7/1/2015 0:00,7/31/2015 0:00,67
7/8/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,8,7/1/2015 0:00,7/31/2015 0:00,67
7/9/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,9,7/1/2015 0:00,7/31/2015 0:00,67
7/10/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,10,7/1/2015 0:00,7/31/2015 0:00,67
7/11/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,11,7/1/2015 0:00,7/31/2015 0:00,67
7/12/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,12,7/1/2015 0:00,7/31/2015 0:00,67
7/13/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,13,7/1/2015 0:00,7/31/2015 0:00,67
7/14/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,14,7/1/2015 0:00,7/31/2015 0:00,67
7/15/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,15,7/1/2015 0:00,7/31/2015 0:00,67
7/16/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,16,7/1/2015 0:00,7/31/2015 0:00,67
7/17/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,17,7/1/2015 0:00,7/31/2015 0:00,67
7/18/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,18,7/1/2015 0:00,7/31/2015 0:00,67
7/19/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,19,7/1/2015 0:00,7/31/2015 0:00,67
7/20/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,20,7/1/2015 0:00,7/31/2015 0:00,67
7/21/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,21,7/1/2015 0:00,7/31/2015 0:00,67
7/22/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,22,7/1/2015 0:00,7/31/2015 0:00,67
7/23/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,23,7/1/2015 0:00,7/31/2015 0:00,67
7/24/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,24,7/1/2015 0:00,7/31/2015 0:00,67
7/25/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,25,7/1/2015 0:00,7/31/2015 0:00,67
7/26/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,26,7/1/2015 0:00,7/31/2015 0:00,67
7/27/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,27,7/1/2015 0:00,7/31/2015 0:00,67
7/28/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,28,7/1/2015 0:00,7/31/2015 0:00,67
7/29/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,29,7/1/2015 0:00,7/31/2015 0:00,67
7/30/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,30,7/1/2015 0:00,7/31/2015 0:00,67
7/31/2015 0:00,Jul,7,15-Jul,201507,3,Q3,2015,31,7/1/2015 0:00,7/31/2015 0:00,67
8/1/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,1,8/1/2015 0:00,8/31/2015 0:00,68
8/2/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,2,8/1/2015 0:00,8/31/2015 0:00,68
8/3/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,3,8/1/2015 0:00,8/31/2015 0:00,68
8/4/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,4,8/1/2015 0:00,8/31/2015 0:00,68
8/5/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,5,8/1/2015 0:00,8/31/2015 0:00,68
8/6/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,6,8/1/2015 0:00,8/31/2015 0:00,68
8/7/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,7,8/1/2015 0:00,8/31/2015 0:00,68
8/8/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,8,8/1/2015 0:00,8/31/2015 0:00,68
8/9/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,9,8/1/2015 0:00,8/31/2015 0:00,68
8/10/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,10,8/1/2015 0:00,8/31/2015 0:00,68
8/11/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,11,8/1/2015 0:00,8/31/2015 0:00,68
8/12/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,12,8/1/2015 0:00,8/31/2015 0:00,68
8/13/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,13,8/1/2015 0:00,8/31/2015 0:00,68
8/14/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,14,8/1/2015 0:00,8/31/2015 0:00,68
8/15/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,15,8/1/2015 0:00,8/31/2015 0:00,68
8/16/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,16,8/1/2015 0:00,8/31/2015 0:00,68
8/17/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,17,8/1/2015 0:00,8/31/2015 0:00,68
8/18/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,18,8/1/2015 0:00,8/31/2015 0:00,68
8/19/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,19,8/1/2015 0:00,8/31/2015 0:00,68
8/20/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,20,8/1/2015 0:00,8/31/2015 0:00,68
8/21/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,21,8/1/2015 0:00,8/31/2015 0:00,68
8/22/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,22,8/1/2015 0:00,8/31/2015 0:00,68
8/23/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,23,8/1/2015 0:00,8/31/2015 0:00,68
8/24/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,24,8/1/2015 0:00,8/31/2015 0:00,68
8/25/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,25,8/1/2015 0:00,8/31/2015 0:00,68
8/26/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,26,8/1/2015 0:00,8/31/2015 0:00,68
8/27/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,27,8/1/2015 0:00,8/31/2015 0:00,68
8/28/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,28,8/1/2015 0:00,8/31/2015 0:00,68
8/29/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,29,8/1/2015 0:00,8/31/2015 0:00,68
8/30/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,30,8/1/2015 0:00,8/31/2015 0:00,68
8/31/2015 0:00,Aug,8,15-Aug,201508,3,Q3,2015,31,8/1/2015 0:00,8/31/2015 0:00,68
9/1/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,1,9/1/2015 0:00,9/30/2015 0:00,69
9/2/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,2,9/1/2015 0:00,9/30/2015 0:00,69
9/3/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,3,9/1/2015 0:00,9/30/2015 0:00,69
9/4/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,4,9/1/2015 0:00,9/30/2015 0:00,69
9/5/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,5,9/1/2015 0:00,9/30/2015 0:00,69
9/6/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,6,9/1/2015 0:00,9/30/2015 0:00,69
9/7/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,7,9/1/2015 0:00,9/30/2015 0:00,69
9/8/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,8,9/1/2015 0:00,9/30/2015 0:00,69
9/9/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,9,9/1/2015 0:00,9/30/2015 0:00,69
9/10/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,10,9/1/2015 0:00,9/30/2015 0:00,69
9/11/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,11,9/1/2015 0:00,9/30/2015 0:00,69
9/12/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,12,9/1/2015 0:00,9/30/2015 0:00,69
9/13/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,13,9/1/2015 0:00,9/30/2015 0:00,69
9/14/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,14,9/1/2015 0:00,9/30/2015 0:00,69
9/15/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,15,9/1/2015 0:00,9/30/2015 0:00,69
9/16/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,16,9/1/2015 0:00,9/30/2015 0:00,69
9/17/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,17,9/1/2015 0:00,9/30/2015 0:00,69
9/18/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,18,9/1/2015 0:00,9/30/2015 0:00,69
9/19/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,19,9/1/2015 0:00,9/30/2015 0:00,69
9/20/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,20,9/1/2015 0:00,9/30/2015 0:00,69
9/21/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,21,9/1/2015 0:00,9/30/2015 0:00,69
9/22/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,22,9/1/2015 0:00,9/30/2015 0:00,69
9/23/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,23,9/1/2015 0:00,9/30/2015 0:00,69
9/24/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,24,9/1/2015 0:00,9/30/2015 0:00,69
9/25/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,25,9/1/2015 0:00,9/30/2015 0:00,69
9/26/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,26,9/1/2015 0:00,9/30/2015 0:00,69
9/27/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,27,9/1/2015 0:00,9/30/2015 0:00,69
9/28/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,28,9/1/2015 0:00,9/30/2015 0:00,69
9/29/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,29,9/1/2015 0:00,9/30/2015 0:00,69
9/30/2015 0:00,Sep,9,15-Sep,201509,3,Q3,2015,30,9/1/2015 0:00,9/30/2015 0:00,69
10/1/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,1,10/1/2015 0:00,10/31/2015 0:00,70
10/2/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,2,10/1/2015 0:00,10/31/2015 0:00,70
10/3/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,3,10/1/2015 0:00,10/31/2015 0:00,70
10/4/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,4,10/1/2015 0:00,10/31/2015 0:00,70
10/5/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,5,10/1/2015 0:00,10/31/2015 0:00,70
10/6/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,6,10/1/2015 0:00,10/31/2015 0:00,70
10/7/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,7,10/1/2015 0:00,10/31/2015 0:00,70
10/8/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,8,10/1/2015 0:00,10/31/2015 0:00,70
10/9/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,9,10/1/2015 0:00,10/31/2015 0:00,70
10/10/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,10,10/1/2015 0:00,10/31/2015 0:00,70
10/11/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,11,10/1/2015 0:00,10/31/2015 0:00,70
10/12/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,12,10/1/2015 0:00,10/31/2015 0:00,70
10/13/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,13,10/1/2015 0:00,10/31/2015 0:00,70
10/14/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,14,10/1/2015 0:00,10/31/2015 0:00,70
10/15/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,15,10/1/2015 0:00,10/31/2015 0:00,70
10/16/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,16,10/1/2015 0:00,10/31/2015 0:00,70
10/17/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,17,10/1/2015 0:00,10/31/2015 0:00,70
10/18/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,18,10/1/2015 0:00,10/31/2015 0:00,70
10/19/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,19,10/1/2015 0:00,10/31/2015 0:00,70
10/20/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,20,10/1/2015 0:00,10/31/2015 0:00,70
10/21/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,21,10/1/2015 0:00,10/31/2015 0:00,70
10/22/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,22,10/1/2015 0:00,10/31/2015 0:00,70
10/23/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,23,10/1/2015 0:00,10/31/2015 0:00,70
10/24/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,24,10/1/2015 0:00,10/31/2015 0:00,70
10/25/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,25,10/1/2015 0:00,10/31/2015 0:00,70
10/26/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,26,10/1/2015 0:00,10/31/2015 0:00,70
10/27/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,27,10/1/2015 0:00,10/31/2015 0:00,70
10/28/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,28,10/1/2015 0:00,10/31/2015 0:00,70
10/29/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,29,10/1/2015 0:00,10/31/2015 0:00,70
10/30/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,30,10/1/2015 0:00,10/31/2015 0:00,70
10/31/2015 0:00,Oct,10,15-Oct,201510,4,Q4,2015,31,10/1/2015 0:00,10/31/2015 0:00,70
11/1/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,1,11/1/2015 0:00,11/30/2015 0:00,71
11/2/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,2,11/1/2015 0:00,11/30/2015 0:00,71
11/3/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,3,11/1/2015 0:00,11/30/2015 0:00,71
11/4/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,4,11/1/2015 0:00,11/30/2015 0:00,71
11/5/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,5,11/1/2015 0:00,11/30/2015 0:00,71
11/6/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,6,11/1/2015 0:00,11/30/2015 0:00,71
11/7/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,7,11/1/2015 0:00,11/30/2015 0:00,71
11/8/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,8,11/1/2015 0:00,11/30/2015 0:00,71
11/9/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,9,11/1/2015 0:00,11/30/2015 0:00,71
11/10/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,10,11/1/2015 0:00,11/30/2015 0:00,71
11/11/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,11,11/1/2015 0:00,11/30/2015 0:00,71
11/12/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,12,11/1/2015 0:00,11/30/2015 0:00,71
11/13/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,13,11/1/2015 0:00,11/30/2015 0:00,71
11/14/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,14,11/1/2015 0:00,11/30/2015 0:00,71
11/15/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,15,11/1/2015 0:00,11/30/2015 0:00,71
11/16/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,16,11/1/2015 0:00,11/30/2015 0:00,71
11/17/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,17,11/1/2015 0:00,11/30/2015 0:00,71
11/18/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,18,11/1/2015 0:00,11/30/2015 0:00,71
11/19/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,19,11/1/2015 0:00,11/30/2015 0:00,71
11/20/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,20,11/1/2015 0:00,11/30/2015 0:00,71
11/21/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,21,11/1/2015 0:00,11/30/2015 0:00,71
11/22/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,22,11/1/2015 0:00,11/30/2015 0:00,71
11/23/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,23,11/1/2015 0:00,11/30/2015 0:00,71
11/24/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,24,11/1/2015 0:00,11/30/2015 0:00,71
11/25/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,25,11/1/2015 0:00,11/30/2015 0:00,71
11/26/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,26,11/1/2015 0:00,11/30/2015 0:00,71
11/27/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,27,11/1/2015 0:00,11/30/2015 0:00,71
11/28/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,28,11/1/2015 0:00,11/30/2015 0:00,71
11/29/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,29,11/1/2015 0:00,11/30/2015 0:00,71
11/30/2015 0:00,Nov,11,15-Nov,201511,4,Q4,2015,30,11/1/2015 0:00,11/30/2015 0:00,71
12/1/2015 0:00,Dec,12,15-Dec,201512,4,Q4,2015,1,12/1/2015 0:00,12/31/2015 0:00,72
12/2/2015 0:00,Dec,12,15-Dec,201512,4,Q4,2015,2,12/1/2015 0:00,12/31/2015 0:00,72
12/3/2015 0:00,Dec,12,15-Dec,201512,4,Q4,2015,3,12/1/2015 0:00,12/31/2015 0:00,72
12/4/2015 0:00,Dec,12,15-Dec,201512,4,Q4,2015,4,12/1/2015 0:00,12/31/2015 0:00,72
12/5/2015 0:00,Dec,12,15-Dec,201512,4,Q4,2015,5,12/1/2015 0:00,12/31/2015 0:00,72
12/6/2015 0:00,Dec,12,15-Dec,201512,4,Q4,2015,6,12/1/2015 0:00,12/31/2015 0:00,72
12/7/2015 0:00,Dec,12,15-Dec,201512,4,Q4,2015,7,12/1/2015 0:00,12/31/2015 0:00,72
12/8/2015 0:00,Dec,12,15-Dec,201512,4,Q4,2015,8,12/1/2015 0:00,12/31/2015 0:00,72
