Date,EmplID,Gender,Age,EtnicGroup,FP,TermDate,IsNewHire,BU,HireDate,PayTypeID,TermReason,AgeGroupID,TenureDays,TenureMonths,BadHires
7/1/2014 0:00,17020,C,59,1,P,7/8/2014 0:00,0,24,3/1/2013 0:00,H,U,3,487,16,0
7/1/2014 0:00,33714,C,58,1,F,7/8/2014 0:00,0,97,2/14/2012 0:00,S,U,3,868,28,0
7/1/2014 0:00,5328,D,23,2,P,7/8/2014 0:00,0,5,3/15/2012 0:00,H,V,1,838,27,0
7/1/2014 0:00,11920,C,25,2,P,7/8/2014 0:00,0,9,6/12/2014 0:00,H,V,1,19,0,1
7/1/2014 0:00,26170,D,33,2,P,7/8/2014 0:00,0,18,10/3/2013 0:00,H,V,2,271,9,0
7/1/2014 0:00,15498,D,40,2,P,7/8/2014 0:00,1,23,7/8/2014 0:00,H,V,2,7,0,1
7/1/2014 0:00,30216,D,27,2,P,7/8/2014 0:00,0,19,11/13/2013 0:00,H,V,1,230,7,0
7/1/2014 0:00,31258,D,28,2,P,7/8/2014 0:00,1,15,7/8/2014 0:00,H,V,1,7,0,1
7/1/2014 0:00,16724,C,22,2,P,7/8/2014 0:00,0,12,5/14/2014 0:00,H,U,1,48,1,1
7/1/2014 0:00,19882,D,23,2,P,7/8/2014 0:00,0,21,11/14/2013 0:00,H,U,1,229,7,0
7/1/2014 0:00,20426,C,27,2,P,7/8/2014 0:00,0,16,5/20/2009 0:00,H,U,1,1868,62,0
7/1/2014 0:00,21882,C,17,3,P,7/8/2014 0:00,0,3,3/20/2014 0:00,H,U,1,103,3,0
7/1/2014 0:00,32174,C,18,3,P,7/8/2014 0:00,0,1,10/4/2013 0:00,H,V,1,270,8,0
7/1/2014 0:00,1980,D,26,5,P,7/8/2014 0:00,0,4,5/13/2014 0:00,H,V,1,49,1,1
7/1/2014 0:00,23100,C,20,1,P,7/7/2014 0:00,0,19,1/28/2014 0:00,H,V,1,154,5,0
7/1/2014 0:00,2454,D,20,1,P,7/7/2014 0:00,0,8,2/5/2014 0:00,H,V,1,146,4,0
7/1/2014 0:00,32350,C,19,1,P,7/7/2014 0:00,0,8,6/26/2013 0:00,H,V,1,370,12,0
7/1/2014 0:00,516,D,19,1,P,7/7/2014 0:00,0,1,6/18/2014 0:00,H,V,1,13,0,1
7/1/2014 0:00,5484,C,21,1,P,7/7/2014 0:00,0,11,3/15/2012 0:00,H,V,1,838,27,0
7/1/2014 0:00,26686,C,21,1,P,7/7/2014 0:00,0,17,10/8/2009 0:00,H,V,1,1727,57,0
7/1/2014 0:00,15818,D,21,1,P,7/7/2014 0:00,1,15,7/3/2014 0:00,H,V,1,2,0,1
7/1/2014 0:00,15676,C,22,1,P,7/7/2014 0:00,0,15,6/20/2014 0:00,H,V,1,11,0,1
7/1/2014 0:00,140,C,22,1,P,7/7/2014 0:00,0,3,7/21/2010 0:00,H,V,1,1441,48,0
7/1/2014 0:00,29298,C,23,1,P,7/7/2014 0:00,0,13,6/6/2013 0:00,H,V,1,390,12,0
7/1/2014 0:00,29918,C,23,1,P,7/7/2014 0:00,0,16,3/28/2014 0:00,H,V,1,95,3,0
7/1/2014 0:00,934,C,23,1,P,7/7/2014 0:00,0,1,6/18/2014 0:00,H,V,1,13,0,1
7/1/2014 0:00,5514,D,23,1,P,7/7/2014 0:00,0,9,5/11/2010 0:00,H,V,1,1512,50,0
7/1/2014 0:00,33538,D,24,1,P,7/7/2014 0:00,0,3,11/12/2008 0:00,H,V,1,2057,68,0
7/1/2014 0:00,8212,D,24,1,P,7/7/2014 0:00,0,7,3/27/2014 0:00,H,V,1,96,3,0
7/1/2014 0:00,25398,C,24,1,P,7/7/2014 0:00,0,23,1/3/2014 0:00,H,V,1,179,5,0
7/1/2014 0:00,15736,D,40,1,P,7/7/2014 0:00,0,22,6/13/2014 0:00,H,V,2,18,0,1
7/1/2014 0:00,19388,D,46,1,P,7/7/2014 0:00,1,15,7/2/2014 0:00,H,V,2,1,0,1
7/1/2014 0:00,29890,D,60,1,P,7/7/2014 0:00,0,16,1/16/2014 0:00,H,V,3,166,5,0
7/1/2014 0:00,31702,D,39,1,P,7/7/2014 0:00,0,23,6/5/2014 0:00,H,V,2,26,0,1
7/1/2014 0:00,26334,D,50,1,P,7/7/2014 0:00,0,24,3/28/2014 0:00,H,V,3,95,3,0
7/1/2014 0:00,6496,C,25,1,P,7/7/2014 0:00,0,2,12/11/2007 0:00,H,V,1,2394,79,0
7/1/2014 0:00,218,C,25,1,P,7/7/2014 0:00,0,3,1/25/2012 0:00,H,V,1,888,29,0
7/1/2014 0:00,32434,C,28,1,P,7/7/2014 0:00,0,5,9/18/2013 0:00,H,V,1,286,9,0
7/1/2014 0:00,22702,C,65,1,P,7/7/2014 0:00,0,15,6/13/2014 0:00,H,V,3,18,0,1
7/1/2014 0:00,27054,C,42,1,P,7/7/2014 0:00,0,11,6/12/2014 0:00,H,V,2,19,0,1
7/1/2014 0:00,22980,D,69,1,F,7/7/2014 0:00,0,14,6/30/1996 0:00,H,V,3,6575,219,0
7/1/2014 0:00,25496,C,25,1,F,7/7/2014 0:00,0,14,4/30/2009 0:00,H,V,1,1888,62,0
7/1/2014 0:00,22230,D,46,1,F,7/7/2014 0:00,0,15,5/21/2013 0:00,S,V,2,406,13,0
7/1/2014 0:00,22228,D,25,1,F,7/7/2014 0:00,0,14,4/12/2014 0:00,S,V,1,80,2,0
7/1/2014 0:00,12200,C,21,1,P,7/7/2014 0:00,0,9,6/12/2014 0:00,H,U,1,19,0,1
7/1/2014 0:00,8806,D,22,1,P,7/7/2014 0:00,0,6,5/22/2014 0:00,H,U,1,40,1,1
7/1/2014 0:00,20064,C,20,2,P,7/7/2014 0:00,0,18,12/12/2013 0:00,H,V,1,201,6,0
7/1/2014 0:00,7030,D,20,2,P,7/7/2014 0:00,0,9,2/11/2014 0:00,H,V,1,140,4,0
7/1/2014 0:00,26172,D,22,2,P,7/7/2014 0:00,0,12,10/19/2012 0:00,H,V,1,620,20,0
7/1/2014 0:00,31196,D,40,2,P,7/7/2014 0:00,0,13,10/18/2013 0:00,H,V,2,256,8,0
7/1/2014 0:00,7708,D,20,2,P,7/7/2014 0:00,0,8,6/11/2014 0:00,H,U,1,20,0,1
7/1/2014 0:00,12618,D,19,2,P,7/7/2014 0:00,0,12,4/22/2014 0:00,H,U,1,70,2,0
7/1/2014 0:00,14614,D,22,2,P,7/7/2014 0:00,0,24,4/16/2014 0:00,H,U,1,76,2,0
7/1/2014 0:00,11584,D,24,2,P,7/7/2014 0:00,0,10,6/6/2014 0:00,H,U,1,25,0,1
7/1/2014 0:00,13026,C,29,2,P,7/7/2014 0:00,0,99,4/15/2014 0:00,H,U,1,77,2,0
7/1/2014 0:00,18908,C,48,2,P,7/7/2014 0:00,0,21,3/13/2014 0:00,H,U,2,110,3,0
7/1/2014 0:00,9440,C,22,3,P,7/7/2014 0:00,0,95,5/28/2014 0:00,H,U,1,34,1,1
7/1/2014 0:00,1796,D,20,3,P,7/7/2014 0:00,0,1,2/8/2014 0:00,H,V,1,143,4,0
7/1/2014 0:00,11994,C,34,6,P,7/7/2014 0:00,0,11,6/6/2014 0:00,H,V,2,25,0,1
7/1/2014 0:00,14084,D,25,7,P,7/7/2014 0:00,0,15,6/17/2014 0:00,H,V,1,14,0,1
7/1/2014 0:00,1728,D,22,4,P,7/7/2014 0:00,0,1,9/12/2013 0:00,H,V,1,292,9,0
7/1/2014 0:00,2190,D,59,4,P,7/7/2014 0:00,0,7,10/5/2010 0:00,H,V,3,1365,45,0
7/1/2014 0:00,2012,C,22,4,P,7/7/2014 0:00,0,6,3/29/2012 0:00,H,V,1,824,27,0
7/1/2014 0:00,32026,C,19,4,P,7/7/2014 0:00,0,14,6/5/2014 0:00,H,V,1,26,0,1
7/1/2014 0:00,1268,C,20,1,P,7/6/2014 0:00,0,4,11/14/2013 0:00,H,V,1,229,7,0
7/1/2014 0:00,17402,D,20,1,P,7/6/2014 0:00,0,99,9/24/2013 0:00,H,V,1,280,9,0
7/1/2014 0:00,26708,C,19,1,P,7/6/2014 0:00,0,1,11/6/2013 0:00,H,V,1,237,7,0
7/1/2014 0:00,9978,D,19,1,P,7/6/2014 0:00,0,4,3/27/2014 0:00,H,V,1,96,3,0
7/1/2014 0:00,1434,D,19,1,P,7/6/2014 0:00,0,3,11/11/2013 0:00,H,V,1,232,7,0
7/1/2014 0:00,6574,D,21,1,P,7/6/2014 0:00,1,1,7/5/2014 0:00,H,V,1,4,0,1
7/1/2014 0:00,304,C,22,1,P,7/6/2014 0:00,0,2,10/29/2013 0:00,H,V,1,245,8,0
7/1/2014 0:00,23488,C,22,1,P,7/6/2014 0:00,0,12,9/15/2010 0:00,H,V,1,1385,46,0
7/1/2014 0:00,25964,D,22,1,P,7/6/2014 0:00,0,18,1/26/2011 0:00,H,V,1,1252,41,0
7/1/2014 0:00,938,C,23,1,P,7/6/2014 0:00,0,1,5/7/2014 0:00,H,V,1,55,1,1
7/1/2014 0:00,8276,C,23,1,P,7/6/2014 0:00,0,6,5/26/2012 0:00,H,V,1,766,25,0
7/1/2014 0:00,6056,C,23,1,P,7/6/2014 0:00,0,7,3/5/2014 0:00,H,V,1,118,3,0
7/1/2014 0:00,26590,D,23,1,P,7/6/2014 0:00,0,14,4/25/2014 0:00,H,V,1,67,2,0
7/1/2014 0:00,26448,D,18,1,P,7/6/2014 0:00,0,20,6/18/2014 0:00,H,V,1,13,0,1
7/1/2014 0:00,29930,C,24,1,P,7/6/2014 0:00,0,16,1/22/2014 0:00,H,V,1,160,5,0
7/1/2014 0:00,3708,D,25,1,P,7/6/2014 0:00,0,9,11/12/2013 0:00,H,V,1,231,7,0
7/1/2014 0:00,26502,D,29,1,P,7/6/2014 0:00,0,13,9/30/2003 0:00,H,V,1,3927,130,0
7/1/2014 0:00,6592,D,35,1,P,7/6/2014 0:00,0,1,7/24/2013 0:00,H,V,2,342,11,0
7/1/2014 0:00,30692,D,30,1,P,7/6/2014 0:00,0,18,9/25/2013 0:00,H,V,2,279,9,0
7/1/2014 0:00,25126,C,26,1,P,7/6/2014 0:00,0,17,4/5/2011 0:00,H,V,1,1183,39,0
7/1/2014 0:00,28702,C,41,1,P,7/6/2014 0:00,0,21,4/16/2014 0:00,H,V,2,76,2,0
7/1/2014 0:00,22332,C,20,1,F,7/6/2014 0:00,0,99,6/19/2014 0:00,H,V,1,12,0,1
7/1/2014 0:00,24978,D,26,1,F,7/6/2014 0:00,0,13,3/17/2009 0:00,H,V,1,1932,64,0
7/1/2014 0:00,24062,D,66,1,F,7/6/2014 0:00,0,1,1/23/1991 0:00,H,V,3,8560,285,0
7/1/2014 0:00,33448,D,58,1,F,7/6/2014 0:00,0,21,6/25/2008 0:00,S,V,3,2197,73,0
7/1/2014 0:00,13230,D,22,1,P,7/6/2014 0:00,0,19,4/11/2014 0:00,H,U,1,81,2,0
7/1/2014 0:00,8330,D,42,1,P,7/6/2014 0:00,0,5,9/20/2011 0:00,H,U,2,1015,33,0
7/1/2014 0:00,21770,C,16,1,P,7/6/2014 0:00,0,7,4/16/2014 0:00,H,U,1,76,2,0
7/1/2014 0:00,9922,C,20,2,P,7/6/2014 0:00,0,2,12/12/2013 0:00,H,V,1,201,6,0
7/1/2014 0:00,7028,C,20,2,P,7/6/2014 0:00,0,1,5/29/2014 0:00,H,V,1,33,1,1
7/1/2014 0:00,32096,C,21,2,P,7/6/2014 0:00,0,12,4/19/2014 0:00,H,V,1,73,2,0
7/1/2014 0:00,24686,D,22,2,P,7/6/2014 0:00,0,24,11/9/2013 0:00,H,V,1,234,7,0
7/1/2014 0:00,28724,C,26,2,P,7/6/2014 0:00,0,3,3/30/2012 0:00,H,V,1,823,27,0
7/1/2014 0:00,31678,D,40,2,P,7/6/2014 0:00,0,23,6/11/2014 0:00,H,V,2,20,0,1
7/1/2014 0:00,16240,D,36,2,P,7/6/2014 0:00,0,14,6/4/2014 0:00,H,V,2,27,0,1
7/1/2014 0:00,10408,D,19,2,P,7/6/2014 0:00,0,10,10/16/2013 0:00,H,U,1,258,8,0
7/1/2014 0:00,14574,D,24,2,P,7/6/2014 0:00,0,15,5/23/2014 0:00,H,U,1,39,1,1
7/1/2014 0:00,13050,C,27,2,P,7/6/2014 0:00,0,99,4/8/2014 0:00,H,U,1,84,2,0
7/1/2014 0:00,27812,D,19,3,P,7/6/2014 0:00,1,99,7/1/2014 0:00,H,V,1,0,-1,1
7/1/2014 0:00,4150,C,28,6,P,7/6/2014 0:00,0,9,6/3/2014 0:00,H,V,1,28,0,1
7/1/2014 0:00,17996,D,28,6,P,7/6/2014 0:00,0,18,6/24/2014 0:00,H,V,1,7,0,1
7/1/2014 0:00,24154,C,27,4,P,7/6/2014 0:00,0,21,11/20/2007 0:00,H,V,1,2415,80,0
7/1/2014 0:00,27400,D,20,1,P,7/5/2014 0:00,1,24,7/1/2014 0:00,H,V,1,0,-1,1
7/1/2014 0:00,13324,C,19,1,P,7/5/2014 0:00,0,17,6/25/2014 0:00,H,V,1,6,0,1
7/1/2014 0:00,14566,D,19,1,P,7/5/2014 0:00,0,13,6/24/2014 0:00,H,V,1,7,0,1
7/1/2014 0:00,5378,D,21,1,P,7/5/2014 0:00,0,11,3/8/2013 0:00,H,V,1,480,15,0
7/1/2014 0:00,20100,C,22,1,P,7/5/2014 0:00,0,17,4/18/2014 0:00,H,V,1,74,2,0
7/1/2014 0:00,29498,D,22,1,P,7/5/2014 0:00,0,23,2/26/2014 0:00,H,V,1,125,4,0
7/1/2014 0:00,26548,D,23,1,P,7/5/2014 0:00,0,14,9/11/2013 0:00,H,V,1,293,9,0
7/1/2014 0:00,942,C,18,1,P,7/5/2014 0:00,0,1,4/9/2014 0:00,H,V,1,83,2,0
7/1/2014 0:00,4936,D,24,1,P,7/5/2014 0:00,1,12,7/2/2014 0:00,H,V,1,1,0,1
7/1/2014 0:00,2620,C,24,1,P,7/5/2014 0:00,0,7,8/8/2013 0:00,H,V,1,327,10,0
7/1/2014 0:00,16126,D,25,1,P,7/5/2014 0:00,0,19,5/6/2014 0:00,H,V,1,56,1,1
7/1/2014 0:00,1074,D,26,1,P,7/5/2014 0:00,0,95,5/29/2014 0:00,H,V,1,33,1,1
7/1/2014 0:00,5504,D,37,1,P,7/5/2014 0:00,0,9,9/10/2013 0:00,H,V,2,294,9,0
7/1/2014 0:00,2308,D,40,1,P,7/5/2014 0:00,0,6,3/14/2014 0:00,H,V,2,109,3,0
7/1/2014 0:00,1070,D,29,1,P,7/5/2014 0:00,0,2,7/30/2013 0:00,H,V,1,336,11,0
7/1/2014 0:00,25840,D,28,1,P,7/5/2014 0:00,1,13,7/3/2014 0:00,H,V,1,2,0,1
7/1/2014 0:00,23312,D,69,1,P,7/5/2014 0:00,0,14,4/4/2001 0:00,H,V,3,4836,161,0
7/1/2014 0:00,24304,D,70,1,P,7/5/2014 0:00,0,18,11/1/2001 0:00,H,V,3,4625,154,0
7/1/2014 0:00,30388,D,46,1,P,7/5/2014 0:00,0,19,6/26/2014 0:00,H,V,2,5,0,1
7/1/2014 0:00,3936,C,26,1,P,7/5/2014 0:00,0,11,2/20/2014 0:00,H,V,1,131,4,0
7/1/2014 0:00,6130,C,26,1,P,7/5/2014 0:00,0,3,11/23/2004 0:00,H,V,1,3507,116,0
7/1/2014 0:00,2588,C,44,1,P,7/5/2014 0:00,1,7,7/3/2014 0:00,H,V,2,2,0,1
7/1/2014 0:00,640,C,82,1,P,7/5/2014 0:00,0,1,6/25/2014 0:00,H,V,3,6,0,1
7/1/2014 0:00,11820,C,34,1,P,7/5/2014 0:00,0,12,5/22/2014 0:00,H,V,2,40,1,1
7/1/2014 0:00,29772,C,50,1,P,7/5/2014 0:00,0,15,6/3/2014 0:00,H,V,3,28,0,1
7/1/2014 0:00,24034,D,56,1,F,7/5/2014 0:00,0,8,8/6/2002 0:00,H,V,3,4347,144,0
7/1/2014 0:00,23126,C,66,1,F,7/5/2014 0:00,0,16,4/29/1995 0:00,H,V,3,7003,233,0
7/1/2014 0:00,10088,D,19,1,P,7/5/2014 0:00,0,3,2/12/2014 0:00,H,U,1,139,4,0
7/1/2014 0:00,11286,D,19,1,P,7/5/2014 0:00,0,9,5/31/2014 0:00,H,U,1,31,1,1
7/1/2014 0:00,14878,C,21,1,P,7/5/2014 0:00,0,99,4/22/2014 0:00,H,U,1,70,2,0
7/1/2014 0:00,11656,D,23,1,P,7/5/2014 0:00,0,9,4/23/2014 0:00,H,U,1,69,2,0
7/1/2014 0:00,22136,D,18,1,P,7/5/2014 0:00,0,21,11/16/2012 0:00,H,U,1,592,19,0
7/1/2014 0:00,10688,C,24,1,P,7/5/2014 0:00,0,9,10/3/2013 0:00,H,U,1,271,9,0
7/1/2014 0:00,8186,C,24,1,P,7/5/2014 0:00,0,7,8/14/2013 0:00,H,U,1,321,10,0
7/1/2014 0:00,11560,D,26,1,P,7/5/2014 0:00,0,10,6/11/2014 0:00,H,U,1,20,0,1
7/1/2014 0:00,8658,D,34,1,P,7/5/2014 0:00,0,5,11/28/2013 0:00,H,U,2,215,7,0
7/1/2014 0:00,13840,C,58,1,P,7/5/2014 0:00,0,14,5/16/2014 0:00,H,U,3,46,1,1
7/1/2014 0:00,13508,C,29,1,P,7/5/2014 0:00,0,17,5/31/2014 0:00,H,U,1,31,1,1
7/1/2014 0:00,13000,C,24,1,F,7/5/2014 0:00,0,99,4/17/2014 0:00,H,U,1,75,2,0
7/1/2014 0:00,12844,D,21,2,P,7/5/2014 0:00,0,10,6/27/2014 0:00,H,V,1,4,0,1
7/1/2014 0:00,12534,C,22,2,P,7/5/2014 0:00,0,11,6/5/2014 0:00,H,V,1,26,0,1
7/1/2014 0:00,19088,C,22,2,P,7/5/2014 0:00,0,19,11/6/2013 0:00,H,V,1,237,7,0
7/1/2014 0:00,7842,C,23,2,P,7/5/2014 0:00,1,5,7/2/2014 0:00,H,V,1,1,0,1
7/1/2014 0:00,15932,D,54,2,P,7/5/2014 0:00,0,23,5/30/2014 0:00,H,V,3,32,1,1
7/1/2014 0:00,16364,D,30,2,P,7/5/2014 0:00,0,23,6/20/2014 0:00,H,V,2,11,0,1
7/1/2014 0:00,4012,D,39,2,P,7/5/2014 0:00,1,11,7/5/2014 0:00,H,V,2,4,0,1
7/1/2014 0:00,14994,C,48,2,P,7/5/2014 0:00,0,99,6/17/2014 0:00,H,V,2,14,0,1
7/1/2014 0:00,15188,C,32,2,P,7/5/2014 0:00,0,99,6/24/2014 0:00,H,V,2,7,0,1
7/1/2014 0:00,13374,C,20,2,P,7/5/2014 0:00,0,22,6/11/2014 0:00,H,U,1,20,0,1
7/1/2014 0:00,19850,C,19,2,P,7/5/2014 0:00,0,19,11/14/2013 0:00,H,U,1,229,7,0
7/1/2014 0:00,12652,D,21,2,P,7/5/2014 0:00,0,11,5/7/2014 0:00,H,U,1,55,1,1
7/1/2014 0:00,10404,C,23,2,P,7/5/2014 0:00,0,10,3/4/2014 0:00,H,U,1,119,3,0
7/1/2014 0:00,12006,C,23,2,P,7/5/2014 0:00,0,12,4/11/2014 0:00,H,U,1,81,2,0
7/1/2014 0:00,16668,D,19,6,P,7/5/2014 0:00,0,1,3/13/2014 0:00,H,U,1,110,3,0
7/1/2014 0:00,1862,D,22,3,P,7/5/2014 0:00,0,2,4/23/2014 0:00,H,V,1,69,2,0
7/1/2014 0:00,30164,D,23,3,F,7/5/2014 0:00,0,19,10/24/2013 0:00,H,V,1,250,8,0
7/1/2014 0:00,5214,C,21,6,P,7/5/2014 0:00,0,3,5/15/2014 0:00,H,V,1,47,1,1
7/1/2014 0:00,22476,C,35,6,P,7/5/2014 0:00,0,99,11/12/2013 0:00,H,V,2,231,7,0
7/1/2014 0:00,25002,D,51,7,P,7/5/2014 0:00,0,21,3/7/2014 0:00,H,V,3,116,3,0
7/1/2014 0:00,28754,C,45,4,P,7/5/2014 0:00,0,24,5/27/2009 0:00,H,V,2,1861,62,0
7/1/2014 0:00,28188,C,20,1,P,7/4/2014 0:00,0,21,1/16/2014 0:00,H,V,1,166,5,0
7/1/2014 0:00,32238,C,19,1,P,7/4/2014 0:00,0,5,6/5/2013 0:00,H,V,1,391,13,0
7/1/2014 0:00,19042,C,19,1,P,7/4/2014 0:00,0,13,5/22/2014 0:00,H,V,1,40,1,1
7/1/2014 0:00,20112,D,19,1,P,7/4/2014 0:00,0,21,6/5/2014 0:00,H,V,1,26,0,1
7/1/2014 0:00,62,D,21,1,P,7/4/2014 0:00,0,3,1/22/2014 0:00,H,V,1,160,5,0
7/1/2014 0:00,30656,D,21,1,P,7/4/2014 0:00,0,21,5/16/2014 0:00,H,V,1,46,1,1
7/1/2014 0:00,3600,D,21,1,P,7/4/2014 0:00,0,8,6/10/2014 0:00,H,V,1,21,0,1
7/1/2014 0:00,2356,C,23,1,P,7/4/2014 0:00,0,5,8/24/2012 0:00,H,V,1,676,22,0
7/1/2014 0:00,30334,C,18,1,P,7/4/2014 0:00,0,20,6/12/2014 0:00,H,V,1,19,0,1
7/1/2014 0:00,1094,D,24,1,P,7/4/2014 0:00,0,2,5/7/2014 0:00,H,V,1,55,1,1
7/1/2014 0:00,25754,D,25,1,P,7/4/2014 0:00,0,14,5/22/2013 0:00,H,V,1,405,13,0
7/1/2014 0:00,31654,D,64,1,P,7/4/2014 0:00,0,24,9/26/2012 0:00,H,V,3,643,21,0
7/1/2014 0:00,23628,D,59,1,P,7/4/2014 0:00,0,10,2/12/2002 0:00,H,V,3,4522,150,0
7/1/2014 0:00,3852,D,27,1,P,7/4/2014 0:00,0,12,2/5/2009 0:00,H,V,1,1972,65,0
7/1/2014 0:00,2242,D,27,1,P,7/4/2014 0:00,0,6,7/30/2009 0:00,H,V,1,1797,59,0
7/1/2014 0:00,17736,D,39,1,P,7/4/2014 0:00,0,16,2/5/2008 0:00,H,V,2,2338,77,0
7/1/2014 0:00,1202,D,49,1,P,7/4/2014 0:00,0,4,5/13/2014 0:00,H,V,2,49,1,1
7/1/2014 0:00,25616,D,47,1,P,7/4/2014 0:00,0,23,10/5/2012 0:00,H,V,2,634,21,0
7/1/2014 0:00,1300,D,72,1,P,7/4/2014 0:00,0,4,2/27/2014 0:00,H,V,3,124,4,0
7/1/2014 0:00,1156,D,60,1,P,7/4/2014 0:00,0,4,6/20/2014 0:00,H,V,3,11,0,1
7/1/2014 0:00,22926,C,28,1,P,7/4/2014 0:00,0,2,11/28/2002 0:00,H,V,1,4233,141,0
7/1/2014 0:00,7388,C,33,1,P,7/4/2014 0:00,0,8,5/6/2014 0:00,H,V,2,56,1,1
7/1/2014 0:00,1190,D,52,1,F,7/4/2014 0:00,0,4,4/26/2011 0:00,H,V,3,1162,38,0
7/1/2014 0:00,8324,D,18,1,P,7/4/2014 0:00,0,8,1/23/2014 0:00,H,U,1,159,5,0
7/1/2014 0:00,9036,C,45,1,P,7/4/2014 0:00,0,2,6/12/2014 0:00,H,U,2,19,0,1
7/1/2014 0:00,19672,C,33,1,P,7/4/2014 0:00,0,18,7/5/2013 0:00,H,U,2,361,12,0
7/1/2014 0:00,16812,C,75,1,P,7/4/2014 0:00,0,21,9/12/2013 0:00,H,U,3,292,9,0
7/1/2014 0:00,8458,D,21,2,P,7/4/2014 0:00,0,5,6/6/2013 0:00,H,V,1,390,12,0
7/1/2014 0:00,1834,D,22,2,P,7/4/2014 0:00,0,2,3/21/2014 0:00,H,V,1,102,3,0
7/1/2014 0:00,32178,D,18,2,P,7/4/2014 0:00,0,10,6/11/2014 0:00,H,V,1,20,0,1
7/1/2014 0:00,20928,D,40,2,P,7/4/2014 0:00,0,24,6/11/2014 0:00,H,V,2,20,0,1
7/1/2014 0:00,19546,D,25,2,P,7/4/2014 0:00,0,13,6/6/2013 0:00,H,U,1,390,12,0
7/1/2014 0:00,13246,D,35,2,P,7/4/2014 0:00,0,11,5/29/2014 0:00,H,U,2,33,1,1
7/1/2014 0:00,11750,D,19,3,P,7/4/2014 0:00,0,12,5/20/2014 0:00,H,U,1,42,1,1
7/1/2014 0:00,28750,C,19,3,P,7/4/2014 0:00,0,23,12/5/2013 0:00,H,V,1,208,6,0
7/1/2014 0:00,17016,C,29,3,P,7/4/2014 0:00,0,24,10/19/2006 0:00,H,V,1,2812,93,0
7/1/2014 0:00,15876,C,18,3,P,7/4/2014 0:00,0,15,4/23/2014 0:00,H,V,1,69,2,0
7/1/2014 0:00,30178,D,39,5,P,7/4/2014 0:00,0,21,6/19/2014 0:00,H,V,2,12,0,1
7/1/2014 0:00,7012,D,19,4,P,7/4/2014 0:00,0,10,5/1/2014 0:00,H,V,1,61,2,0
7/1/2014 0:00,6886,C,19,1,P,7/3/2014 0:00,0,10,2/28/2014 0:00,H,V,1,123,4,0
7/1/2014 0:00,28328,D,19,1,P,7/3/2014 0:00,0,15,6/18/2014 0:00,H,V,1,13,0,1
7/1/2014 0:00,6280,D,19,1,P,7/3/2014 0:00,0,2,4/10/2013 0:00,H,V,1,447,14,0
7/1/2014 0:00,29710,D,19,1,P,7/3/2014 0:00,0,14,4/30/2014 0:00,H,V,1,62,2,0
7/1/2014 0:00,5542,D,19,1,P,7/3/2014 0:00,0,9,5/23/2014 0:00,H,V,1,39,1,1
7/1/2014 0:00,31156,D,21,1,P,7/3/2014 0:00,0,17,10/31/2013 0:00,H,V,1,243,8,0
7/1/2014 0:00,16074,D,21,1,P,7/3/2014 0:00,0,21,6/25/2014 0:00,H,V,1,6,0,1
7/1/2014 0:00,21706,C,22,1,P,7/3/2014 0:00,0,8,11/2/2013 0:00,H,V,1,241,8,0
7/1/2014 0:00,6894,D,22,1,P,7/3/2014 0:00,0,7,6/13/2014 0:00,H,V,1,18,0,1
7/1/2014 0:00,28356,D,22,1,P,7/3/2014 0:00,0,14,5/8/2014 0:00,H,V,1,54,1,1
7/1/2014 0:00,26110,D,22,1,P,7/3/2014 0:00,0,21,6/8/2013 0:00,H,V,1,388,12,0
7/1/2014 0:00,33088,C,23,1,P,7/3/2014 0:00,0,15,1/4/2013 0:00,H,V,1,543,18,0
7/1/2014 0:00,6062,C,18,1,P,7/3/2014 0:00,1,7,7/1/2014 0:00,H,V,1,0,-1,1
7/1/2014 0:00,32814,C,18,1,P,7/3/2014 0:00,0,3,8/1/2013 0:00,H,V,1,334,11,0
7/1/2014 0:00,5884,D,18,1,P,7/3/2014 0:00,0,7,6/27/2014 0:00,H,V,1,4,0,1
7/1/2014 0:00,22888,D,18,1,P,7/3/2014 0:00,0,13,6/18/2014 0:00,H,V,1,13,0,1
7/1/2014 0:00,19504,D,24,1,P,7/3/2014 0:00,0,15,6/4/2014 0:00,H,V,1,27,0,1
7/1/2014 0:00,780,D,24,1,P,7/3/2014 0:00,0,4,3/14/2014 0:00,H,V,1,109,3,0
7/1/2014 0:00,28126,C,24,1,P,7/3/2014 0:00,0,19,5/16/2013 0:00,H,V,1,411,13,0
7/1/2014 0:00,31422,D,25,1,P,7/3/2014 0:00,0,13,5/17/2013 0:00,H,V,1,410,13,0
7/1/2014 0:00,4964,D,25,1,P,7/3/2014 0:00,0,9,11/8/2013 0:00,H,V,1,235,7,0
7/1/2014 0:00,26576,D,26,1,P,7/3/2014 0:00,0,15,2/21/2014 0:00,H,V,1,130,4,0
7/1/2014 0:00,1468,D,26,1,P,7/3/2014 0:00,0,3,7/17/2013 0:00,H,V,1,349,11,0
7/1/2014 0:00,30386,D,29,1,P,7/3/2014 0:00,0,19,11/20/2013 0:00,H,V,1,223,7,0
7/1/2014 0:00,32590,D,17,1,P,7/3/2014 0:00,0,6,5/8/2014 0:00,H,V,1,54,1,1
7/1/2014 0:00,24022,D,73,1,P,7/3/2014 0:00,0,14,4/8/1996 0:00,H,V,3,6658,221,0
